x_spin,y_spin,xs,ys
4.736068,0.0,-1.0,0.0
4.3905765,-0.4755285,-0.30901685730562767,0.9510565608316645
4.3905765,0.4755285,-0.30901685730562767,-0.9510565608316645
3.8315595,-0.2938925,0.8090171162905558,0.5877850844899973
3.8315595,0.2938925,0.8090171162905558,-0.5877850844899973
5.3905765,-0.4755285,-0.30901685730562767,0.9510565608316645
5.3905765,0.4755285,-0.30901685730562767,-0.9510565608316645
-2.0225425,-0.2938925,0.8090171162905557,0.5877850844899974
-2.0225425,0.2938925,0.8090171162905557,-0.5877850844899974
-1.4635255,-0.4755285,-0.30901685730562767,0.9510565608316645
-1.4635255,0.4755285,-0.30901685730562767,-0.9510565608316645
-2.927051,-2.489898,-1.0,0.0
-3.8315595,-2.1960055,0.8090171162905557,-0.5877850844899974
-3.8315595,-2.783791,0.8090166407623081,0.5877857389982086
-3.2725425,-2.9654265000000004,-0.30901685730562767,0.9510565608316645
-3.2725425,-2.01437,-0.3090171511982662,-0.9510564653401542
-2.927051,2.489898,-1.0,0.0
-3.8315595,2.1960055,0.8090171162905557,0.5877850844899974
-3.8315595,2.783791,0.8090166407623081,-0.5877857389982086
-3.2725425,2.01437,-0.3090171511982662,0.9510564653401542
-3.2725425,2.9654265000000004,-0.30901685730562767,-0.9510565608316645
-2.8315595,-0.2938925,0.8090171162905556,-0.5877850844899976
-2.2725425,-1.0633135,-0.30901685730562767,0.9510565608316645
-2.8315595,0.2938925,0.8090171162905556,0.5877850844899976
-2.2725425,1.0633135,-0.30901685730562767,-0.9510565608316645
-2.2725425,-2.01437,-0.3090171511982662,-0.9510564653401542
-2.2725425,-2.9654265000000004,-0.30901685730562767,0.9510565608316645
-2.2725425,2.01437,-0.3090171511982662,0.9510564653401542
-2.2725425,2.9654265000000004,-0.30901685730562767,-0.9510565608316645
-4.736068,0.0,-1.0,0.0
-5.6405765,-0.2938925,0.8090171162905556,0.5877850844899976
-5.6405765,0.2938925,0.8090171162905556,-0.5877850844899976
-3.7360680000000004,0.0,-1.0,0.0
-4.6405765,-0.2938925,0.8090171162905556,0.5877850844899976
-4.6405765,0.2938925,0.8090171162905556,-0.5877850844899976
-4.0815595,-0.4755285,-0.309016857305628,0.9510565608316642
-4.0815595,0.4755285,-0.309016857305628,-0.9510565608316642
-4.6405765,-2.1960055,0.8090171162905555,0.5877850844899977
-4.0815595,-1.426585,-0.30901715119826667,-0.9510564653401541
-4.6405765,2.1960055,0.8090171162905555,-0.5877850844899977
-4.0815595,1.426585,-0.30901715119826667,0.9510564653401541
-4.6405765,-2.783791,0.8090166407623081,-0.587785738998209
-4.0815595,-3.5532120000000003,-0.30901715119826667,0.9510564653401541
-4.6405765,2.783791,0.8090166407623081,0.587785738998209
-4.0815595,3.5532120000000003,-0.30901715119826667,-0.9510564653401541
-3.0815595,-0.4755285,-0.30901685730562767,0.9510565608316645
-3.0815595,0.4755285,-0.30901685730562767,-0.9510565608316645
-4.8905765,-1.0633135,-0.30901685730562767,0.9510565608316645
-5.545085,-0.587785,1.0,0.0
-4.8905765,1.0633135,-0.30901685730562767,-0.9510565608316645
-5.545085,0.587785,1.0,0.0
-4.8905765,-2.9654265000000004,-0.30901685730562767,0.9510565608316645
-4.8905765,-2.01437,-0.3090171511982662,-0.9510564653401542
-4.8905765,2.01437,-0.3090171511982662,0.9510564653401542
-4.8905765,2.9654265000000004,-0.30901685730562767,-0.9510565608316645
5.045085,-0.951057,-1.0,0.0
4.1405765,-1.2449495000000002,0.8090171162905558,0.5877850844899973
5.045085,0.951057,-1.0,0.0
4.1405765,1.2449495000000002,0.8090171162905558,-0.5877850844899973
5.699593500000001,-0.4755285,-0.30901685730562767,-0.9510565608316645
5.1405765,-1.2449495000000002,0.8090171162905556,0.5877850844899976
5.699593500000001,0.4755285,-0.30901685730562767,0.9510565608316645
5.1405765,1.2449495000000002,0.8090171162905556,-0.5877850844899976
-3.5225425,-3.7348475,0.8090171162905558,0.5877850844899974
-2.618034,-3.440955,-1.0,0.0
-3.5225425,-1.2449495000000002,0.8090171162905556,-0.5877850844899976
-2.618034,-1.538842,-1.0,0.0
-3.5225425,1.2449495000000002,0.8090171162905556,0.5877850844899976
-2.618034,1.538842,-1.0,0.0
-3.5225425,3.7348475,0.8090171162905558,-0.5877850844899974
-2.618034,3.440955,-1.0,0.0
-3.427051,-0.951057,-1.0,0.0
-4.3315595,-1.2449495000000002,0.8090171162905558,0.5877850844899973
-3.427051,0.951057,-1.0,0.0
-4.3315595,1.2449495000000002,0.8090171162905558,-0.5877850844899973
-4.3315595,-3.7348475,0.809017116290556,-0.5877850844899972
-3.427051,-4.02874,-1.0,0.0
-4.3315595,3.7348475,0.809017116290556,0.5877850844899972
-3.427051,4.02874,-1.0,0.0
-2.5225425,-1.2449495000000002,-0.8090171162905556,0.5877850844899976
-2.5225425,1.2449495000000002,-0.8090171162905556,-0.5877850844899976
-5.236068,-1.538842,1.0,0.0
-5.236068,1.538842,1.0,0.0
-5.8905765,-1.0633135,-0.30901685730562767,0.9510565608316645
-5.8905765,1.0633135,-0.30901685730562767,-0.9510565608316645
-1.1545085,-0.4755285,0.3090168573056279,0.9510565608316645
-1.1545085,0.4755285,0.3090168573056279,-0.9510565608316645
-0.5,0.0,-1.0,0.0
-0.9045085,-1.2449495000000002,0.8090171162905557,-0.5877850844899974
-0.9045085,-1.8327345,0.8090171162905557,0.5877850844899974
-0.3454915,-2.01437,-0.3090171511982663,0.9510564653401541
0.0,-1.538842,-1.0,0.0
-0.9045085,1.2449495000000002,0.8090171162905557,0.5877850844899974
-0.9045085,1.8327345,0.8090171162905557,-0.5877850844899974
-0.3454915,2.01437,-0.3090171511982663,-0.9510564653401541
0.0,1.538842,-1.0,0.0
-0.8090170000000001,-0.951057,-1.0,0.0
-1.7135255000000003,-1.2449495000000002,0.8090171162905557,0.5877850844899974
-0.8090170000000001,0.951057,-1.0,0.0
-1.7135255000000003,1.2449495000000002,0.8090171162905557,-0.5877850844899974
-1.7135255000000003,-1.8327345,0.8090171162905557,-0.5877850844899974
-1.1545085,-2.6021555000000003,-0.3090168573056279,0.9510565608316645
-1.7135255000000003,1.8327345,0.8090171162905557,0.5877850844899974
-1.1545085,2.6021555000000003,-0.3090168573056279,-0.9510565608316645
-0.1545085,-0.4755285,-0.3090168573056278,-0.9510565608316645
0.0954915,-1.2449495000000002,-0.8090171162905557,0.5877850844899976
-0.1545085,0.4755285,-0.3090168573056278,0.9510565608316645
0.0954915,1.2449495000000002,-0.8090171162905557,-0.5877850844899976
-1.9635255000000003,-2.01437,-0.3090171511982664,0.9510564653401541
-1.9635255000000003,2.01437,-0.3090171511982664,-0.9510564653401541
-2.0225425,-5.2736895,0.8090171162905556,0.5877850844899976
-1.4635255,-4.5042685,-0.3090168573056278,-0.9510565608316645
-1.4635255,-5.455325,-0.30901715119826617,0.9510564653401542
-2.0225425,5.2736895,0.8090171162905556,-0.5877850844899976
-1.4635255,4.5042685,-0.3090168573056278,0.9510565608316645
-1.4635255,5.455325,-0.30901715119826617,-0.9510564653401542
-2.8315595,-5.2736895,0.8090171162905555,-0.5877850844899977
-2.2725425,-5.0920535000000005,-0.3090168573056278,-0.9510565608316645
-2.8315595,5.2736895,0.8090171162905555,0.5877850844899977
-2.2725425,5.0920535000000005,-0.3090168573056278,0.9510565608316645
-3.0815595,-4.5042685,-0.3090168573056278,-0.9510565608316645
-3.0815595,4.5042685,-0.3090168573056278,0.9510565608316645
-0.5954915000000001,-2.783791,0.8090166407623082,0.587785738998209
0.309017,-2.489898,-1.0,0.0
-0.5954915000000001,2.783791,0.8090166407623082,-0.587785738998209
0.309017,2.489898,-1.0,0.0
4.736068,-3.077684,-1.0,0.0
4.3905765,-3.5532120000000003,-0.3090171511982663,0.9510564653401542
3.8315595,-2.783791,0.8090166407623081,-0.5877857389982086
4.736068,3.077684,-1.0,0.0
4.3905765,3.5532120000000003,-0.3090171511982663,-0.9510564653401542
3.8315595,2.783791,0.8090166407623081,0.5877857389982086
5.3905765,-2.6021555000000003,-0.30901685730562767,-0.9510565608316645
4.8315595,-2.783791,0.8090166407623084,-0.5877857389982085
5.3905765,2.6021555000000003,-0.30901685730562767,0.9510565608316645
4.8315595,2.783791,0.8090166407623084,0.5877857389982085
-1.7135255000000003,-4.3226325,0.8090171162905556,0.5877850844899976
-1.7135255000000003,-3.7348475,0.8090171162905558,-0.5877850844899973
-1.1545085,-4.5042685,-0.30901685730562795,0.9510565608316642
-1.1545085,-3.5532120000000003,-0.30901715119826645,-0.9510564653401541
-0.8090170000000001,-4.02874,-1.0,0.0
-1.7135255000000003,3.7348475,0.8090171162905558,0.5877850844899973
-1.7135255000000003,4.3226325,0.8090171162905556,-0.5877850844899976
-1.1545085,3.5532120000000003,-0.30901715119826645,0.9510564653401541
-1.1545085,4.5042685,-0.30901685730562795,-0.9510565608316642
-0.8090170000000001,4.02874,-1.0,0.0
-2.5225425,-4.3226325,0.8090171162905555,-0.5877850844899977
-2.5225425,-3.7348475,0.8090171162905558,0.5877850844899974
-1.9635255000000003,-2.9654265000000004,-0.3090168573056279,-0.9510565608316645
-2.5225425,3.7348475,0.8090171162905558,-0.5877850844899974
-1.9635255000000003,2.9654265000000004,-0.3090168573056279,0.9510565608316645
-2.5225425,4.3226325,0.8090171162905555,0.5877850844899977
5.1405765,-1.8327345,0.8090171162905556,-0.5877850844899976
5.1405765,1.8327345,0.8090171162905556,0.5877850844899976
-1.1545085,-5.455325,0.30901715119826634,0.9510564653401541
-0.5,-4.979797,-1.0,0.0
-0.5,-3.077684,-1.0,0.0
-1.4045085,-2.783791,0.8090166407623081,-0.5877857389982089
-0.5,3.077684,-1.0,0.0
-1.4045085,2.783791,0.8090166407623081,0.5877857389982089
-1.1545085,5.455325,0.30901715119826634,-0.9510564653401541
-0.5,4.979797,-1.0,0.0
-0.1545085,-3.5532120000000003,0.30901715119826634,0.9510564653401541
0.4045085,-2.783791,-0.8090166407623082,-0.587785738998209
-0.1545085,3.5532120000000003,0.30901715119826634,-0.9510564653401541
0.4045085,2.783791,-0.8090166407623082,0.587785738998209
4.1405765,-3.7348475,0.809017116290556,-0.5877850844899972
4.1405765,-4.3226325,0.8090171162905557,0.5877850844899974
4.1405765,3.7348475,0.809017116290556,0.5877850844899972
4.1405765,4.3226325,0.8090171162905557,-0.5877850844899974
0.4045085,-0.2938925,-0.8090171162905557,0.5877850844899976
0.4045085,0.2938925,-0.8090171162905557,-0.5877850844899976
1.8090169999999999,-0.951057,-1.0,0.0
0.9045085,-1.2449495000000002,0.8090171162905557,0.5877850844899974
1.4635255,-0.4755285,-0.30901685730562767,-0.9510565608316645
1.4635255,-1.426585,-0.3090171511982663,0.9510564653401542
1.8090169999999999,0.951057,-1.0,0.0
0.9045085,1.2449495000000002,0.8090171162905557,-0.5877850844899974
1.4635255,0.4755285,-0.30901685730562767,0.9510565608316645
1.4635255,1.426585,-0.3090171511982663,-0.9510564653401542
2.4635255000000003,-0.4755285,-0.309016857305628,-0.9510565608316642
2.4635255000000003,-1.426585,-0.30901715119826667,0.9510564653401541
2.4635255000000003,0.4755285,-0.309016857305628,0.9510565608316642
2.4635255000000003,1.426585,-0.30901715119826667,-0.9510564653401541
0.6545084999999999,-1.0633135,-0.3090168573056278,-0.9510565608316645
0.6545084999999999,-2.01437,-0.3090171511982663,0.9510564653401541
0.6545084999999999,1.0633135,-0.3090168573056278,0.9510565608316645
0.6545084999999999,2.01437,-0.3090171511982663,-0.9510564653401541
-0.8090170000000001,-5.930853,-1.0,0.0
-0.8090170000000001,5.930853,-1.0,0.0
-0.1545085,-5.455325,-0.3090171511982662,-0.9510564653401541
-0.1545085,5.455325,-0.3090171511982662,0.9510564653401541
1.2135255,-0.2938925,0.8090171162905557,0.5877850844899976
1.2135255,0.2938925,0.8090171162905557,-0.5877850844899976
2.118034,0.0,-1.0,0.0
1.2135255,-2.1960055,0.8090171162905556,0.5877850844899977
2.118034,-1.902113,-1.0,0.0
1.2135255,2.1960055,0.8090171162905556,-0.5877850844899977
2.118034,1.902113,-1.0,0.0
1.8090169999999999,-4.02874,-1.0,0.0
0.9045085,-4.3226325,0.8090171162905556,0.5877850844899976
0.9045085,-3.7348475,0.8090171162905558,-0.5877850844899973
1.4635255,-4.5042685,-0.3090168573056278,0.9510565608316645
1.4635255,-3.5532120000000003,-0.3090171511982663,-0.9510564653401542
1.8090169999999999,4.02874,-1.0,0.0
0.9045085,3.7348475,0.8090171162905558,0.5877850844899973
0.9045085,4.3226325,0.8090171162905556,-0.5877850844899976
1.4635255,3.5532120000000003,-0.3090171511982663,0.9510564653401542
1.4635255,4.5042685,-0.3090168573056278,-0.9510565608316645
2.4635255000000003,-4.5042685,-0.30901685730562817,0.9510565608316642
2.4635255000000003,-3.5532120000000003,-0.30901715119826667,-0.9510564653401541
2.4635255000000003,4.5042685,-0.30901685730562817,-0.9510565608316642
2.4635255000000003,3.5532120000000003,-0.30901715119826667,0.9510564653401541
0.0954915,-4.3226325,0.8090171162905556,-0.5877850844899977
0.6545084999999999,-5.0920535000000005,-0.3090168573056279,0.9510565608316645
0.0954915,-3.7348475,0.8090171162905558,0.5877850844899973
0.6545084999999999,-2.9654265000000004,-0.3090168573056278,-0.9510565608316645
0.0954915,3.7348475,0.8090171162905558,-0.5877850844899973
0.6545084999999999,2.9654265000000004,-0.3090168573056278,0.9510565608316645
0.0954915,4.3226325,0.8090171162905556,0.5877850844899977
0.6545084999999999,5.0920535000000005,-0.3090168573056279,-0.9510565608316645
-0.1545085,-4.5042685,-0.3090168573056279,0.9510565608316645
-0.1545085,4.5042685,-0.3090168573056279,-0.9510565608316645
2.118034,-4.979797,-1.0,0.0
1.2135255,-5.2736895,0.8090171162905556,0.5877850844899977
1.2135255,-2.783791,0.8090166407623082,-0.587785738998209
2.118034,-3.077684,-1.0,0.0
1.2135255,2.783791,0.8090166407623082,0.587785738998209
2.118034,3.077684,-1.0,0.0
2.118034,4.979797,-1.0,0.0
1.2135255,5.2736895,0.8090171162905556,-0.5877850844899977
2.2135255000000003,-5.2736895,0.8090171162905556,0.5877850844899976
2.7725425,-4.5042685,-0.3090168573056278,-0.9510565608316645
2.2135255000000003,5.2736895,0.8090171162905556,-0.5877850844899976
2.7725425,4.5042685,-0.3090168573056278,0.9510565608316645
1.3090169999999999,-5.567582,-1.0,0.0
0.4045085,-5.2736895,0.8090171162905556,-0.5877850844899977
1.3090169999999999,-2.489898,-1.0,0.0
1.3090169999999999,2.489898,-1.0,0.0
1.3090169999999999,5.567582,-1.0,0.0
0.4045085,5.2736895,0.8090171162905556,0.5877850844899977
3.0225425,-0.2938925,0.8090171162905556,-0.5877850844899976
3.5815595,-1.0633135,-0.30901685730562767,0.9510565608316645
3.0225425,0.2938925,0.8090171162905556,0.5877850844899976
3.5815595,1.0633135,-0.30901685730562767,-0.9510565608316645
2.7725425,-0.4755285,-0.30901685730562767,0.9510565608316645
2.7725425,0.4755285,-0.30901685730562767,-0.9510565608316645
3.9270509999999996,-2.489898,-1.0,0.0
3.0225425,-2.1960055,0.8090171162905555,-0.5877850844899977
3.0225425,-2.783791,0.8090166407623081,0.587785738998209
3.5815595,-2.9654265000000004,-0.30901685730562767,0.9510565608316645
3.5815595,-2.01437,-0.3090171511982662,-0.9510564653401542
3.9270509999999996,2.489898,-1.0,0.0
3.0225425,2.1960055,0.8090171162905555,0.5877850844899977
3.0225425,2.783791,0.8090166407623081,-0.587785738998209
3.5815595,2.01437,-0.3090171511982662,0.9510564653401542
3.5815595,2.9654265000000004,-0.30901685730562767,-0.9510565608316645
4.5815595,-2.01437,-0.309017151198267,-0.9510564653401539
4.5815595,2.01437,-0.309017151198267,0.9510564653401539
2.2135255000000003,-2.1960055,0.8090171162905556,0.5877850844899976
2.7725425,-1.426585,-0.3090171511982663,-0.9510564653401542
2.2135255000000003,2.1960055,0.8090171162905556,-0.5877850844899976
2.7725425,1.426585,-0.3090171511982663,0.9510564653401542
2.2135255000000003,-2.783791,0.8090166407623081,-0.5877857389982089
2.7725425,-3.5532120000000003,-0.3090171511982663,0.9510564653401542
2.2135255000000003,2.783791,0.8090166407623081,0.5877857389982089
2.7725425,3.5532120000000003,-0.3090171511982663,-0.9510564653401542
3.3315595,-3.7348475,0.8090171162905558,0.5877850844899974
4.236068,-1.538842,-1.0,0.0
3.3315595,-1.2449495000000002,0.8090171162905556,-0.5877850844899976
4.236068,1.538842,-1.0,0.0
3.3315595,1.2449495000000002,0.8090171162905556,0.5877850844899976
3.3315595,3.7348475,0.8090171162905558,-0.5877850844899974
3.3315595,-4.3226325,-0.8090171162905555,0.5877850844899977
3.3315595,4.3226325,-0.8090171162905555,-0.5877850844899977
